TestId,Date,Time,mRSI,injury_log
GuNsA6VUvulmhFNVTo95,02-13-2024,15:28:42,0.811,1
7jgNnCDMiwu5iO77AkXZ,02-29-2024,15:26:22,0.8545,1
7C79xUZGqNisLQuIDY5H,02-15-2024,15:13:16,0.8588,1
WKKaUxwqWoJwaFuUNkYc,05-13-2024,13:13:02,0.8999,1
FvilchKUOLw3HTf6YnsT,01-23-2024,15:26:52,0.86,1
q94mtGyAeeQ6KvMfz4z2,03-14-2024,12:29:27,0.7969,1
Bv96sTOWVFiqtjxnKO3Z,01-25-2024,15:29:40,0.8309,1
fmwwqzZeE0v8V6Ml1dIz,02-08-2024,15:32:13,0.8158,1
6I7eR4sZmhNfBOpJFn7k,02-13-2024,15:28:49,0.829,1
YSy614ZWZB0DCqyjd7fG,04-23-2024,15:31:55,0.7725,1
v4KC4vT5b71jBZNnb1oz,05-03-2024,13:57:09,0.8121,1
jJpfkuz2be4k77hWRnVK,03-14-2024,12:29:37,0.7817,1
MQFzLtegQ80AQoHuGmBN,03-07-2024,15:25:05,0.8563,1
q7MaNqt6J6rcZmYj6YzG,04-04-2024,15:25:28,0.8898,1
Xu6OxuMt7ngTqppP9pM5,03-26-2024,15:31:00,0.8794,1
06vZSxxfvq9tZkFTOCPt,04-19-2024,14:58:09,0.7938,1
yPDq0jMGxvylcLZ8Uq8W,05-08-2024,15:26:47,0.8034,1
Uqv5bjGM7CcwnsKE5haG,05-22-2024,9:55:48,0.8122,1
HuWaRC4iWFGWnX3e0anI,02-08-2024,15:32:00,0.8801,1
PNSDJAI7uaiBNdoV77Ik,05-01-2024,11:59:49,0.7967,1
XUFY047ByfhpBMGLgWN4,02-08-2024,15:32:06,0.815,1
f5e5XUk1pbqhK37M8Gdq,02-06-2024,15:23:45,0.8188,1
7pNrudCse5cfmOIKIm4K,04-19-2024,14:58:17,0.8004,1
IzFvUMhOdVhCnMap3yyJ,02-06-2024,15:23:29,0.847,1
IUEQQK3bMFhY1lYoyMYG,04-26-2024,15:09:30,0.8234,1
zk82SnQiCiQuU4fIsmEe,05-01-2024,11:59:39,0.7587,1
mjr5NRWevXrqJmWFvCKo,01-15-2024,15:28:51,0.8558,1
nfFOfa8AvPMqFCaiZvS3,02-01-2024,15:33:00,0.8315,1
vdjhKS3UawDsZhdAkrp9,01-18-2024,15:24:58,0.7996,1
zCTOox4PKySl5Dk5Sp9n,04-23-2024,15:32:03,0.8362,1
pGdfjQz8BgIn7DrGKYAo,01-16-2024,15:22:42,0.857,1
B6g19U6vizBGQNO2g6Vn,01-15-2024,15:29:03,0.926,1
7g5AUkwhPt1p6oBUfmtg,05-08-2024,15:26:56,0.7719,1
bvgKdmu3BAjSxLP5UNH9,02-06-2024,15:23:36,0.8365,1
q4tFlU2dOqeR2YsyXX7W,01-16-2024,15:22:34,0.8754,1
aVaFyEbYwhROfRjoEY3W,01-23-2024,15:26:46,0.8498,1
6MQhmxFaa5eyFBmrvwXj,05-15-2024,9:58:39,0.7971,1
VhGIa6NtTC5ClJhjHigE,03-28-2024,15:24:09,0.8312,1
03juSLhCIFrKFLrs0G78,01-30-2024,15:25:35,0.8445,1
eNmmpdAIbC2i6exaJD7n,02-01-2024,15:32:53,0.8239,1
biuocIc1D8Xf78sbiXkH,03-19-2024,15:25:39,0.8195,1
vm0s9ccRhRm5JiEP1atO,01-25-2024,15:29:31,0.8905,1
T5Hr2Sh0CJVDCjZ0cbd0,04-08-2024,15:31:33,0.8104,1
WG8SEz5OiNkMg2ZSRNbY,05-01-2024,11:59:31,0.7944,1
0EnlKk5rAqSxXqoGKhk9,01-30-2024,15:25:43,0.7798,1
aEBHgRqmOmkTUwQh1DRw,03-06-2024,15:35:13,0.8365,1
G99TqvKNreaNs1ghV39d,04-16-2024,15:23:35,0.8312,1
3fWIQF2A6KKu8dh4h1V5,04-11-2024,15:24:06,0.8718,1
wr6F1ehAhM0etNfDfSys,03-26-2024,15:31:13,0.6041,0
0QbtA12XU1WYK5pt4q8E,04-26-2024,15:09:44,0.5923,0
eKHsn4LOxwQlA4Qn4P2W,05-13-2024,13:13:25,0.5925,0
dfNVVp3Iqp1hKCLiVlvR,01-25-2024,15:29:54,0.6488,0
Kz9bVfG1xcK2uAczPHYc,02-08-2024,15:28:15,0.5443,0
nUG4hSSLKYKAgXQLYY4s,01-18-2024,15:25:12,0.5464,0
A8IIBU4qQCvElyjbVrUF,01-25-2024,15:30:01,0.5889,0
9H3vyQRmwL2i3zypuTCr,01-15-2024,15:28:30,0.7393,0
f0PiF8Ir1LXSGn0skYwC,02-01-2024,15:33:18,0.6697,0
rNonjbRGC0lyPoPpCdpO,05-01-2024,12:00:18,0.6074,0
3LNp5XOEWgCXMVZYwzDT,01-15-2024,15:28:37,0.6671,0
FAWR00cEEZHUDxBTXBWF,03-19-2024,15:26:00,0.5063,0
TvE6FUzbrX8f1r0Enl0e,02-13-2024,15:29:08,0.6146,0
AcX7MIgVFV0lWM7Q1Qmq,05-13-2024,13:13:18,0.5631,0
qziq682eOjnBkWVpHiwt,04-04-2024,15:25:49,0.6429,0
2regQyhwQduhZh9SpkUW,02-29-2024,15:26:36,0.6538,0
XJl2FYkzVTXH1Z04BtKG,02-01-2024,15:33:12,0.6518,0
Oi7erdIWgjj2U8I5lbUg,03-19-2024,15:25:52,0.6656,0
PmwipTvpRToTnPK53pDc,01-16-2024,15:22:57,0.6816,0
GzFMEnEBfG3FfUcaof6Y,03-07-2024,15:25:19,0.6569,0
5onCHqFf3qW1o15IL9Aa,02-08-2024,15:28:25,0.6673,0
CmQkn0Z5pLd27ow6aYlT,04-11-2024,15:25:02,0.6667,0
pgZpR8cmX3WWP3QuYukj,05-22-2024,9:56:09,0.5595,0
EziZLqeJP7p6cB0LqfLP,05-22-2024,9:56:00,0.5236,0
4N39TzbydSrznhB631dh,05-08-2024,15:25:01,0.6501,0
5dJRjAJbBN9BoTh4NwUZ,01-16-2024,15:23:04,0.5917,0
pFRo0eomuJTt8iQzjrJa,03-14-2024,12:30:07,0.5495,0
SvHE0eaaNhlGec542egN,04-16-2024,15:23:48,0.6467,0
ak7g4coNFGyP0wHXF3bK,01-23-2024,15:27:03,0.6801,0
DxJBtp4aunde8SZad9Z6,02-13-2024,15:29:14,0.6494,0
S7Rg29AcKrDKbXQKG41L,04-08-2024,15:31:47,0.6373,0
LMtccCxUoW8oWg7yVuun,04-23-2024,15:23:59,0.5953,0
SKZqg7DfgBnKS9W1Qxld,02-08-2024,15:28:08,0.6812,0
51vxVGXfwrb8PF0lQVAt,03-28-2024,15:24:25,0.6717,0
s2WyyDxQG74eTU5OlETi,03-06-2024,15:35:28,0.7032,0
LftSXMAkhwA92ObFRsHK,04-19-2024,14:58:30,0.6133,0
PtPsBpRbIDT0mI8yB0z7,05-03-2024,13:57:23,0.6491,0
mrmFLDpQXpQVaIDWCzO1,02-13-2024,15:29:02,0.5967,0
keo59uAyMQAnabXQ2zvx,03-14-2024,12:30:13,0.4717,0
lNszK3iEETWW1GRsZtiM,05-15-2024,9:58:52,0.6346,0
za3K5X7SXq8BSREKB41d,04-19-2024,14:58:38,0.5991,0
8ms0YekceNv18OWpgdas,01-23-2024,15:27:10,0.6649,0
OfkMr7VIx6ZZ0oesvMWd,05-08-2024,15:25:09,0.6341,0
WQoCpKanvE4PWot6gzK4,04-04-2024,15:25:42,0.5861,0
1j8meCR27Ggomkx2816c,01-30-2024,15:25:57,0.7269,0
uCJmGGtXXqOO9HBOx0yt,01-30-2024,15:26:04,0.708,0
wlpTD0fuEofuoUgpgWPW,05-03-2024,13:57:31,0.6604,0
tUOcIKgvcvdr4qucv5UA,05-08-2024,15:22:52,0.6424,0
0hC1lRuvnyKYVb8wLpup,04-23-2024,15:24:13,0.7498,0
8aSLtg4YThsPyxnKdSP3,02-08-2024,15:24:35,0.654,0
bLZbiytQwMHEUD5bZqgY,04-04-2024,15:26:00,0.7832,0
Io9tKD9vJToNZrQJBVbt,02-29-2024,15:26:49,0.7718,0
AGdYHPIsvN0P76Dew9Zs,03-07-2024,15:25:29,0.8092,0
RN8KI1QHO3fcjAsljNIC,04-26-2024,15:09:55,0.7667,0
KWto7El56VuPwbtAgFpc,05-13-2024,13:13:37,0.5583,0
2yIFj5jnoSWETe07yPN3,05-22-2024,9:56:32,0.5363,0
ypgHRCSEWWkOGg2bbrGs,02-08-2024,15:24:43,0.6321,0
dupVdnMUjmztjbBoU3DO,01-15-2024,15:29:33,0.7031,0
UmsvzvHN4KC3pudkUSkO,01-18-2024,15:25:25,0.7059,0
1ADwYM3lbOAiaKaVEfGe,04-19-2024,14:58:50,0.7942,0
go2tuKCiwgl5V4kCB8EH,03-19-2024,15:26:16,0.7653,0
o4gYvYJ3lGui9PzJQQHs,02-08-2024,15:24:28,0.7875,0
yAI8Sx1aUJgV5caluSme,05-03-2024,13:57:45,0.8772,0
cYnXlnLHSUiOeNu48bS8,04-16-2024,15:28:18,0.9251,0
qVwzSCddjxdK86R51P6f,03-06-2024,15:35:39,0.7585,0
QjioRKko4hcn9KdaDVcV,04-11-2024,15:25:16,0.8245,0
gmndpbWfF6aatVu9iNNn,05-08-2024,15:22:43,0.7828,0
IKzeS0tFNLwt96aEgren,05-22-2024,9:56:23,0.6411,0
csjzkZOYZfW9cTc2Mkvg,03-26-2024,15:31:25,0.8249,0
dvg7YrEymdvjMwDTe6xL,04-08-2024,15:31:59,0.8135,0
6oPY0cIr51XNRlC61EVo,01-25-2024,15:30:20,0.8481,0
nmgWesjRiFEUBV8pIAGT,03-28-2024,15:24:38,0.4147,0
0sgbWS2unkOKswkHx9U9,02-06-2024,15:24:11,0.5913,0
4tJdXz8Qe2cU9aG5dhOo,02-06-2024,15:24:03,0.6014,0
MPSv6864fKStSbiHdyxV,03-14-2024,12:30:32,0.5823,0
nOyJfaK9seaIpt3cl8lv,05-01-2024,12:00:37,0.6218,0
RAmV3Y2thA8pMoaPo8zJ,03-14-2024,12:30:24,0.5203,0
zbaWRAAAEmpqnziZbyVp,01-23-2024,15:27:25,0.7237,0
tERhTSlGpsmLonO6o9d7,01-16-2024,15:23:54,0.6581,0
pWP8WQLlRZkIJvn3RWgu,02-01-2024,15:33:30,0.6572,0
kg77if8WsEjwRKxv5mVb,01-23-2024,15:27:36,0.698,0
IYHuLYOrwsD79NcvA1Sf,02-13-2024,15:29:26,0.6958,0
eZPw69dHpnZwD4mf4Ghj,02-13-2024,15:29:32,0.7079,0
InThrRWalkuMEmBgWdNK,03-28-2024,15:25:02,0.7164,0
pkH9SM3z5F4Tb74NaVyo,05-13-2024,13:13:46,0.7467,0
UMW7aDQjxf4dEM824YOW,01-30-2024,15:26:17,0.8556,0
CjmwytbGydp2uO4U4JuS,02-06-2024,15:23:57,0.826,0
0UsecmvLrgn91qBM65aF,01-15-2024,15:29:44,0.568,0
TIFEZispPbcC3DRring4,05-01-2024,12:00:44,0.5889,0
u1pfUsdOz7qmvMeJlKjU,05-15-2024,9:59:06,0.6948,0
WeUUvxeFcsA2EESkKtB8,01-25-2024,15:30:14,0.6465,0
RVS0VxEC48ORT4sddHGu,01-30-2024,15:26:25,0.8205,0
A4W7xvzYezcB3XbJmaU9,02-15-2024,15:13:31,0.7751,0
uwJfebfTfPkzpusKwM9M,02-01-2024,15:33:37,0.6921,0
YOVIwot1YfvtykJQcamQ,01-16-2024,15:23:47,0.6884,0
nScAPV61VEDoVXuVJGYM,05-01-2024,12:00:30,0.6591,0
WZBa3aTIXlzYrFDL8amT,02-08-2024,15:27:13,0.8589,1
04A5t2lfHP5tJTmDCfcZ,01-16-2024,15:24:16,0.9577,1
3GJgvmVT5laZjCTYA1Ml,02-15-2024,15:13:58,0.8448,1
r9KXn4Pz9y9cYBgpgyCc,02-01-2024,15:33:58,0.963,1
AzVmr1knXbE8KzMyfyi0,02-07-2024,14:22:40,0.9731,1
bxzuwuhlYKGrYp0Ny9IQ,03-28-2024,15:25:31,0.8536,1
PTwAvrTzxVPT2RzCCStz,03-19-2024,15:26:38,0.7746,1
d9525awtAKNhDsUo3Pn4,04-23-2024,15:25:10,0.757,1
PlIjQG6qUqniz4A1HiOd,04-26-2024,15:10:41,0.7781,1
9uHfevB5pqRPi3z5Z3pT,01-23-2024,15:27:47,0.9621,1
rkZ2hDvimsxoKnenMicx,04-23-2024,15:24:35,0.6302,1
JpwutjEC8AjacgebJKEE,01-30-2024,15:26:37,1.0168,1
MrCZSwg82qZ2HdGiUXQT,05-15-2024,10:00:00,0.8208,1
XAkk431lO56bGnQR8lyM,04-23-2024,15:24:25,0.6731,1
tdRQQ85POZQ5reZytvzv,02-08-2024,15:27:20,0.8995,1
5ufNfYnRImupbKxVQu10,02-29-2024,15:27:21,0.9013,1
27XO75dh0uZbNiiyvV2m,04-23-2024,15:24:59,0.8604,1
Ze8KgQ6n9rFWl0BajzBU,01-23-2024,15:27:55,0.9399,1
T7qbQcfcJkfCSV6wLtcx,04-26-2024,15:10:50,0.7871,1
oMLOskKBCO5EwzWmLMyL,02-20-2024,15:22:20,0.818,1
anHRQ8lrUXCGpzr8bbFh,04-08-2024,15:32:10,0.8535,1
xTgiTuZdMMB9R2JDjxqw,05-08-2024,15:22:00,0.5839,1
ziIcKHLZ4TI8ytqdLLEr,02-07-2024,14:22:51,0.9158,1
ryirTDG2hIe8YOFJkoSV,04-04-2024,15:26:12,0.8716,1
q2lXWpLPtbdaHJ8IFiev,02-13-2024,15:30:01,0.9542,1
cI8jhzFXM3AEm2GwB4nO,05-08-2024,15:21:48,0.716,1
eAIw5tCRq0mBl0tOKaVt,02-07-2024,14:23:03,0.9563,1
DnBLamCujKiHt84UdVxj,01-25-2024,15:30:31,1.0156,1
QXBvVAtTeK59l16aAMon,03-19-2024,15:26:47,0.8525,1
Jn3V1iNiQGV3CDx0d8RY,01-18-2024,15:25:38,0.7903,1
isoq1Qvmq7oimALOV7NY,03-06-2024,15:35:50,0.8403,1
06q8O1yDHWY2tQlJcUmy,02-20-2024,15:22:12,0.8982,1
GvLDnoe2GjEu0etAmjjn,03-14-2024,12:31:09,0.7844,1
yG24e9uGBZwe50x8IrYz,02-15-2024,15:13:44,0.8359,1
fa1E3vWk9QY274j0Hibn,05-03-2024,13:57:57,0.6595,1
g365ijLfBmgNpNY0rKir,02-27-2024,15:22:12,0.9169,1
nScIit72oyNtE7sjDHAV,04-11-2024,15:24:20,0.8361,1
6xBYk6QUhk2qVHHvYFKS,02-08-2024,15:27:06,0.8824,1
S9LhhfaUJPZ1B59jUw3s,03-28-2024,15:25:17,0.8054,1
npFGBFowShm1DAojSR7k,01-15-2024,15:29:54,1.0341,1
PXxyvZJLg8WZuXRhDw2u,04-11-2024,15:24:33,0.923,1
Xs0KPMPn2ggcVGRnXbCq,01-25-2024,15:30:39,1.05,1
IpizAOOyZc3UcAQnQMMb,02-01-2024,15:33:47,0.9723,1
tQIxyzmJeII2F99zwQPP,04-04-2024,15:26:22,0.7997,1
Wof841UDaNH9hAGClew2,02-13-2024,15:30:08,0.9204,1
Sl6N6Sxz7u7vtlIzvaBe,01-16-2024,15:24:09,0.9385,1
GpHoMBzw2zFoDv1aC8sK,05-01-2024,12:01:43,0.6607,1
YpQO8xdW1WlEEMNRS6AU,01-30-2024,15:26:44,0.9256,1
xmoyS5gD0ErywjxzJvqV,05-15-2024,9:59:50,0.5951,1
YnEA6GQSb3LC2DWKx3rd,03-06-2024,15:35:59,0.8398,1
audBkgIVPTjM9jveXYFh,03-26-2024,15:31:36,0.8149,1
oOLPbez7TyVIOyH2JSSk,03-26-2024,15:31:46,0.7967,1
YZ0tw2jNw1QUrHVR6bB2,05-13-2024,13:13:59,0.6313,1
vGnNKEUWVgtVbaAFabBH,03-19-2024,15:26:29,0.775,1
QEXxKGSRLymLd6cdoLaM,05-13-2024,13:14:09,0.8714,1
BQCkP2nXZ0HyBSnkYX7E,05-01-2024,12:01:34,0.6614,1
MmeFFWYkAFeHocpfinKa,03-14-2024,12:31:01,0.8219,1
3AcdfyBrIffE7psLghcE,04-16-2024,15:23:59,0.904,1
VBkNXzhoAdEmioUtfmJt,05-03-2024,13:58:09,0.7853,1
bUo0zE4e7We2gKfZF0f7,02-27-2024,15:22:05,0.9044,1
FxXLVfWIGGWeJHmCWeKy,03-07-2024,15:25:40,0.8907,1
taUT1Kp6mACHlkXdMzHe,04-23-2024,15:21:29,0.6596,0
eOVXySy1RLrHsSfUTkg4,04-04-2024,15:22:19,0.6375,0
QVptW5nkXv2uYOjPaCY6,03-28-2024,15:20:44,0.3912,0
w2qCkyPxGvSmK8zOW4xU,05-08-2024,15:19:37,0.6313,0
ij0IHCc1WDmhIpEdTO8k,03-28-2024,15:20:29,0.3957,0
XT5oX9yfGc7p9LiGWTjH,05-03-2024,13:53:18,0.5932,0
hQom2WHlyCiCyp8KvcTI,02-29-2024,15:22:07,0.6007,0
td631QWIxL75hoE1tfj5,02-06-2024,15:20:46,0.683,0
taigkwUWGK8tcw0V2AAn,03-07-2024,15:21:43,0.6618,0
OjcELyBUgO4VdcHWpzN5,03-06-2024,15:33:12,0.6869,0
PvoEmAKEwsCcl0B5n4IG,01-18-2024,15:21:28,0.6668,0
Qh7cFNwcEZ6VhSxiCpP9,04-16-2024,15:21:07,0.6632,0
NP1WkpX1zjWGRGFLTkSV,03-07-2024,15:22:01,0.698,0
kJW5aVe0KqJKe4yf8jUu,05-01-2024,11:55:09,0.69,0
Z41g0MG3ENfg1bomkiz7,01-30-2024,15:21:14,0.7662,0
4kip2ZOfw7EVVQ1oDFcb,02-15-2024,15:11:08,0.7543,0
9M1rgUQKJ71usbqkJdbk,05-22-2024,9:51:40,0.7139,0
LLyfBQpoqiADsi7AHdtA,05-13-2024,13:09:08,0.5808,0
p2Z5llJE568A12C3fzIS,01-16-2024,15:17:46,0.7999,0
uKDzg7bl1EysMnVJxezb,04-11-2024,15:21:09,0.5761,0
06Fpex0JhwbibfOlaGiQ,02-29-2024,15:22:26,0.6196,0
tk0p6de80fDJZjcXvlnM,02-13-2024,15:24:24,0.7286,0
uoAncadpiJM1Mo7bMqGC,02-08-2024,15:21:08,0.6457,0
a0A5Rug9lt8gde38rI97,02-13-2024,15:24:33,0.6925,0
D3NDjqgEHMyknaj4uZtG,03-26-2024,15:28:19,0.6717,0
WiVEwdiPATT57NszHP3S,05-08-2024,15:19:26,0.6169,0
ByIiTG3cuku3MzP7kZFH,01-30-2024,15:21:04,0.7877,0
lDUNZSUTkhvP93K3Adst,01-16-2024,15:17:39,0.7689,0
PnVLot6kgep8hihghrPw,01-23-2024,15:22:20,0.8169,0
AfJcgYCIvhq56EQ8j1Df,01-15-2024,15:24:46,0.8126,0
oEBMviNrRf2DEy3bZtEE,03-14-2024,12:25:32,0.5067,0
I1dGLZ1AyCMIhx6uhIug,01-15-2024,15:24:37,0.7976,0
fR2O0GFo4Cg9kdxy7V0H,03-14-2024,12:25:41,0.5691,0
1lFUOpM7k6eW6PZg1AIo,04-26-2024,15:06:11,0.6279,0
uWgo84TIgbzP7M5XX5Hc,03-19-2024,15:22:24,0.5855,0
H3HpzlunD1XMFsUSZAFO,03-21-2024,15:20:47,0.5805,0
buCfmp1U89HcKPcKh5J6,04-08-2024,15:29:12,0.6168,0
piInpHljPYpm354E4JcJ,03-19-2024,15:22:11,0.5563,0
8dWYWy0QPkDFRpNXifg4,04-08-2024,15:29:02,0.6139,0
HcziTK2rLOXUSnw0Jxhe,04-11-2024,15:21:20,0.607,0
WVxJNDYyzIddlSo8KjWn,02-06-2024,15:20:27,0.6665,0
2YlPE5BDQL7DAgO65lbm,02-08-2024,15:20:57,0.6046,0
MmIbc79nrv3jPEcHXn54,01-25-2024,15:24:51,0.7449,0
kCwf9iyhv36n5uW9qyg8,02-01-2024,15:28:19,0.7592,0
IThGjeAfqN5uIXcIG3DM,05-15-2024,9:55:15,0.6646,0
yJgsJxtSjN2yzwvSo5XI,04-19-2024,14:54:57,0.6994,0
dAtc9UeWS74BjYYdE72n,02-08-2024,15:20:49,0.6173,0
5mubrKv04we33RC4ffvY,01-25-2024,15:24:43,0.8264,0
AhfVUI7hj7TGmo1vz4vp,02-01-2024,15:28:05,0.741,0
AL4ErAXSi700jBAEaJrR,02-06-2024,15:20:35,0.6496,0
mjk6uE45Qr0dlYrqJQ7K,02-29-2024,15:22:17,0.6566,0
Xpk3EpsJTrgJewb0hc96,01-23-2024,15:22:29,0.7278,0
HIEYMtljPxQcZVd4d9MN,04-04-2024,15:22:31,0.6637,0
Gt8DoYJwvBXAJuaIs85v,05-01-2024,12:00:58,0.5356,0
5coGc1mUIENstSvsXdzc,05-01-2024,12:01:10,0.4749,0
oq8CEmP7wvPGjqBoXYSk,02-27-2024,15:22:24,0.5939,0
2XugbyLLvo6fyqn98qEL,04-16-2024,15:24:12,0.6763,0
0eYPR2gVfg7W6asesPFf,01-30-2024,15:27:05,0.7255,0
jMdDtoZJLYKJr7Gj8Mo4,01-23-2024,15:28:39,0.5372,0
oj7HwR1fRUENIflHreFD,05-01-2024,12:01:20,0.5027,0
ZXlMgCIUv1zIBagDPLdF,05-03-2024,13:58:28,0.5188,0
GWvCVTQItOUOLEmIPGFR,03-28-2024,15:25:45,0.6184,0
n7RbRDRhaXKkjsnUdTPc,02-08-2024,15:25:06,0.6435,0
oqXb6zuoyw62l2I7iTh4,05-03-2024,13:58:37,0.6227,0
n72PZbdcsJgODtcraeS8,02-20-2024,15:22:46,0.6066,0
EET7CdrR1jxmeoTtHspm,01-30-2024,15:26:59,0.6239,0
warueytNe8C6LuBef59g,05-22-2024,9:56:45,0.6194,0
4AJ14ru0XFDhrfFIxsTj,05-08-2024,15:24:45,0.6511,0
pmzLKe3xz9Uj5IbwXEmU,05-08-2024,15:24:37,0.6438,0
fSBSfE5BZbsifj4kV90p,02-29-2024,15:27:38,0.6293,0
Tl08F62Yk9T7zoSypOG7,03-06-2024,15:36:11,0.633,0
sR10yuYPnnQpoiate9ed,02-08-2024,15:24:59,0.6679,0
NsDeoUUio35FiPwiA6Li,04-11-2024,15:24:46,0.6854,0
NwcLkKS5DLC9zC1LA4yz,05-15-2024,9:59:27,0.5164,0
zhqko5jcBTUKiVaR1GPZ,01-16-2024,15:24:41,0.5714,0
FyTxKNR7iojFXPcILs3c,02-20-2024,15:22:52,0.5871,0
JunVySVGuQoaqwQ9j3X8,01-23-2024,15:28:45,0.5914,0
1mBvA4JHmA6cEfdwBb4B,04-26-2024,15:11:09,0.6396,0
bSdalmJnccFfk0b8hikV,01-25-2024,15:30:53,0.4996,0
jxrXziEZAxKTdLKbZ5Ye,01-15-2024,15:30:21,0.6395,0
77YOoOHlhS1usozsQk9j,01-15-2024,15:30:13,0.6058,0
X104uFw2Awlz6XUKgvJg,02-06-2024,15:24:34,0.6258,0
mqabyFD6pIoubPEOBwD8,02-08-2024,15:25:12,0.6492,0
LOfty8waoT2tlk9QGeE1,01-18-2024,15:25:52,0.5756,0
C0RepMosDKFyMuMFuiPp,05-03-2024,13:58:20,0.5925,0
eLOKb0Dx6DSPOnxt6Cbf,05-15-2024,9:59:20,0.57,0
PKikkCiGKfQkpho5WOIz,02-13-2024,15:29:42,0.5866,0
cS8YfdJ3SvvqJOumlpp8,01-25-2024,15:31:03,0.6465,0
BZPzIn7A0BhObUiWxKTS,04-23-2024,15:23:46,0.6149,0
XacKRNm1vwUKH2PAiElo,02-27-2024,15:22:30,0.6783,0
PkB7AC2xBHrfYoX0sKFz,05-15-2024,9:59:37,0.5942,0
7MNyhsGIBN5RKcBMUkkO,02-01-2024,15:34:12,0.6435,0
kMhjLufYFsp2OU5tKmYr,03-07-2024,15:26:06,0.5986,0
g7ZuQJvYH4ar1ImWUnpY,04-08-2024,15:32:23,0.6859,0
k0velmn5CvMVMh41qNnz,01-16-2024,15:24:31,0.5904,0
VlypXqdxG9VTENYklF5z,03-26-2024,15:31:58,0.6133,0
hCXxZ6VXiLK33WNLwlS2,04-04-2024,15:26:34,0.6338,0
iNNYpm0cTrKZtc7BzYTn,02-15-2024,15:14:27,0.5334,0
2qLbK11LwjzfSkgoALIh,03-14-2024,12:30:51,0.6476,0
dObx1xstguArUeEl1kpv,05-13-2024,13:14:22,0.6122,0
2ZTBwpSCloUNq3x81aAG,02-13-2024,15:29:49,0.6373,0
RoLkjPvOFNTj7p2IXly0,02-01-2024,15:34:30,0.5975,0
ZYsNKlJGlDvfTIxUsXw6,02-06-2024,15:24:42,0.6464,0
MYokAHYadFpmrUbkBXJ7,03-14-2024,12:30:46,0.595,0
tM908P60ZN4KkNSNWa7X,04-19-2024,14:59:02,0.6575,0
7hQr9rFbiAtbQMWVcU9J,02-15-2024,15:14:18,0.588,0
nWdGWsaPXRhNM5Ixnvq5,05-13-2024,13:14:31,0.6245,0
asNi4uNkIt9LwjZYFQV7,03-19-2024,15:27:08,0.6439,0
zSfZpQfKAGlZm7ojqHOM,02-06-2024,15:24:27,0.6834,0
wakl5gKZSdcC33KLgZZq,02-06-2024,15:24:58,0.5343,0
al9Uzv0bmB8F63ypL9MM,01-25-2024,15:31:25,0.5266,0
zACarf7CD4wppwfGTacp,03-07-2024,15:26:19,0.5681,0
0PFZWqv5WglnOapiBTUL,03-19-2024,15:27:27,0.5551,0
AorlJPtzASCbJCNhwBRY,03-06-2024,15:36:22,0.5408,0
RKPmQgfLUfyJhrw3Mmxs,01-16-2024,15:24:56,0.5474,0
PzUu1Sl7n4FsL7UcN37X,01-23-2024,15:28:24,0.5657,0
vORONpvhhr8hh4QpmqRL,01-15-2024,15:31:56,0.6181,0
RBjqgxNcVUghaGggoXPx,05-01-2024,12:02:06,0.5773,0
AoCPBNSXPVxLZolJuCa3,02-29-2024,15:27:51,0.6087,0
tIh85oQFoIIrGiO58b3E,04-04-2024,15:26:55,0.6013,0
5GenHWK2pCDM8tTNCcMM,01-30-2024,15:27:19,0.5617,0
wX7pUxuDncJBHWb3zVHt,05-13-2024,13:14:52,0.6107,0
fUqwlKewWnWc6LVQYbGq,02-06-2024,15:25:16,0.4675,0
RxZetpqy4h4M2kRptsMK,01-25-2024,15:31:17,0.6151,0
y4fDUAtdtMlCzoyrOOa5,02-08-2024,15:25:30,0.5954,0
yn9hU40lExKRX66wNzc8,04-26-2024,15:10:10,0.5661,0
z5uBGKdYoxTIEbzXx609,05-13-2024,13:14:43,0.5488,0
pSs4WZqDFme4NgM1MKDn,02-08-2024,15:25:51,0.6011,0
Ib7rD0dccT123mHzRWih,01-15-2024,15:31:46,0.6594,0
lwPfE5oBIxoLnu9iw7TD,05-15-2024,10:00:14,0.5789,0
27hqDbt3zfjnt248fpAv,05-08-2024,15:29:39,0.6137,0
9MmhbjyJlWRuhGlu8WMo,02-20-2024,15:23:06,0.6157,0
jFsXZV6CmReFq5KbGU06,04-23-2024,15:25:27,0.5887,0
onlAxXLDNZqR9StVRhoO,01-30-2024,15:27:26,0.5645,0
iFgbOFqGoCvIek1sAGyh,03-14-2024,12:31:34,0.5179,0
QJBvgVofNgouCwXA08Bd,02-01-2024,15:34:49,0.5122,0
FrpoPsTLeXLIQhf7Ybse,02-06-2024,15:25:05,0.5449,0
W3XPgsga7kZpx1mLnHEG,03-14-2024,12:31:20,0.5335,0
D67Tad1w3ie4hSb4ix4H,02-20-2024,15:23:14,0.5604,0
ESJQ6kCQDHEfILQJ2VmL,05-22-2024,9:56:58,0.5572,0
mlHSgTXCZck1op5h6P2V,05-03-2024,13:58:49,0.5529,0
OIHIzuhQy1I1l45RuPZl,01-23-2024,15:28:16,0.6,0
O1gu6CffeREq0MrgjNnw,02-01-2024,15:34:43,0.5532,0
wMngXKms4TmDigPJZzsp,01-18-2024,15:26:04,0.5708,0
3LPKJlhsj9rfJErgwWSe,05-08-2024,15:29:28,0.5957,0
